beer_id,flavor_tag
850f999a-9542-479c-9698-3e7e517c1fd6,sessionable
826d0f19-da8d-4128-8e47-3950681f8491,hoppy
826d0f19-da8d-4128-8e47-3950681f8491,boozy
80b2a079-5527-4397-af0f-769ac315a579,sessionable
80b2a079-5527-4397-af0f-769ac315a579,malty
ac941735-369c-47a5-a6c0-d28f59b829f1,sessionable
fdb40455-7533-431b-a5f1-df11b7f1a4cc,sessionable
9feee773-9831-48e3-9b74-6aadd60ecdbd,sessionable
3e52b500-de70-40d5-b637-293d0a4ef4bf,sessionable
62449282-7109-4d96-88c1-18edb0f0b220,sessionable
2a4069d2-28cc-4bde-9126-9a50e31beb11,sessionable
9d1b8acd-9528-4e01-b9db-0d8b5e35ea80,sessionable
03e65c29-e7cc-46c7-b43b-d8648e762845,sessionable
4257253d-1353-4f98-8edb-fb6448b13086,sessionable
4257253d-1353-4f98-8edb-fb6448b13086,crisp
6dba7f03-3208-4d5d-adcb-289e97c71c67,sessionable
27261a3c-babc-4f49-82a5-48382d25c04f,sessionable
27261a3c-babc-4f49-82a5-48382d25c04f,smooth
e2a1ac48-395b-4f2a-9f89-521f0edd4b1a,malty
7dbcb1a8-d81f-4e7f-8b2d-4b90a343f39c,refreshing
097cc0de-38b4-463d-a68a-42b7d5b247fc,strong
58715781-3eb9-44e1-b58f-d614b0b532be,sessionable
58715781-3eb9-44e1-b58f-d614b0b532be,hoppy
6227b18a-411d-4433-a1eb-a372b302a1fd,sessionable
6227b18a-411d-4433-a1eb-a372b302a1fd,smooth
6c1c5372-2c57-47f7-8fe2-22eea25ef3ea,sessionable
6c1c5372-2c57-47f7-8fe2-22eea25ef3ea,crisp
4e75e300-0b2c-4470-b07e-dc93308f9ec4,sessionable
4e75e300-0b2c-4470-b07e-dc93308f9ec4,hoppy
55f369bb-46e3-4113-b15f-f05017f81aad,sessionable
55f369bb-46e3-4113-b15f-f05017f81aad,sweet
bd17f003-aab3-4826-8ae5-4636e0ae30b7,sessionable
ed94fb9d-614f-4d22-9999-5195426dfce9,sessionable
ed94fb9d-614f-4d22-9999-5195426dfce9,hoppy
f08520b8-69d9-4382-85b6-537b7428f6ad,light
f08520b8-69d9-4382-85b6-537b7428f6ad,malty
f08520b8-69d9-4382-85b6-537b7428f6ad,dry
772fe58b-1564-4de4-9733-da10e4bffff8,sessionable
772fe58b-1564-4de4-9733-da10e4bffff8,bitter
772fe58b-1564-4de4-9733-da10e4bffff8,hoppy
14a2601d-3535-43b3-ae83-ddc8574928b5,strong
339a95d9-5f57-4372-9ce0-df56c387f033,sessionable
2c7c4755-fbee-44c5-a2d6-cf06003d1966,sessionable
70344046-19bc-405e-a8fb-3d15e4dc7700,strong
70344046-19bc-405e-a8fb-3d15e4dc7700,bitter
70344046-19bc-405e-a8fb-3d15e4dc7700,hoppy
69c68160-1fdc-4506-85eb-78c50ad53571,sessionable
b4063527-42c1-4ada-847f-558396f0da3e,sessionable
b4063527-42c1-4ada-847f-558396f0da3e,hoppy
03985f46-e6dd-4c84-8815-d1d6133dfed6,sessionable
6504061a-3dbb-4dba-bdf2-ab9761f78ae2,sessionable
0018ebd9-9344-41c6-8802-8a93a45809c8,sessionable
68fd82e9-2902-4439-a2f1-39740dd0b355,sessionable
68fd82e9-2902-4439-a2f1-39740dd0b355,crisp
40a72ab5-babc-4468-9f95-fab199a20a25,sessionable
2899e9d8-f077-42f5-8dca-ef0e5c415463,sessionable
2899e9d8-f077-42f5-8dca-ef0e5c415463,winter
80862a8b-c77f-4e4d-a77a-188260f8257a,sessionable
80862a8b-c77f-4e4d-a77a-188260f8257a,malty
963e8f5b-bed6-42ed-a297-82455bf05f0d,sessionable
c2373516-4f5c-418b-8066-8ae0ce5aa59c,sessionable
42982b43-7ffc-462a-9e1c-6d1b7177e4c2,sessionable
199880f7-1a60-4e1e-937f-d1fd252886c3,sessionable
ffd20caf-a855-41b6-a5aa-ed3898bbca55,sessionable
ffd20caf-a855-41b6-a5aa-ed3898bbca55,bitter
ffd20caf-a855-41b6-a5aa-ed3898bbca55,hoppy
d023aea3-9f16-48aa-8ff7-74dc01256f39,strong
d023aea3-9f16-48aa-8ff7-74dc01256f39,smooth
d023aea3-9f16-48aa-8ff7-74dc01256f39,malty
b0e8d510-2ec6-49eb-a10c-ddeff7c27a8b,sessionable
634c40ac-add3-47da-8ef3-d35c464e1248,sessionable
634c40ac-add3-47da-8ef3-d35c464e1248,hoppy
1ec42a9f-7db3-46a1-84ef-5281485e6f48,sessionable
73aed7e8-f765-4be5-9450-195272f1283e,sessionable
141ece5e-8150-4a13-98be-06668de609a8,sessionable
c4e65883-ad46-4d6a-82a5-a64d167dcdae,sessionable
c4e65883-ad46-4d6a-82a5-a64d167dcdae,smooth
c4e65883-ad46-4d6a-82a5-a64d167dcdae,refreshing
bd63d81d-8669-4659-9c01-d393bfd7a573,sessionable
bd63d81d-8669-4659-9c01-d393bfd7a573,smooth
bd63d81d-8669-4659-9c01-d393bfd7a573,refreshing
2f974b25-bf7b-4139-809a-ff115b75a542,sessionable
2f974b25-bf7b-4139-809a-ff115b75a542,bitter
2f974b25-bf7b-4139-809a-ff115b75a542,hoppy
2c2fae12-30ed-4425-a564-dbfa3d8d162f,sessionable
2c2fae12-30ed-4425-a564-dbfa3d8d162f,smooth
52b7c583-426d-48dc-9a22-7dada0b0c453,sessionable
52b7c583-426d-48dc-9a22-7dada0b0c453,fruity
47f67424-0d61-4ef4-a140-554fe11cb732,strong
47f67424-0d61-4ef4-a140-554fe11cb732,hoppy
abe47869-639b-44c1-bb37-07ccc783c2e8,sessionable
5c12e509-a09d-4add-8750-e9882bd016a5,sessionable
5c12e509-a09d-4add-8750-e9882bd016a5,refreshing
ea48f550-f55f-4649-b994-1f8dda0db068,sessionable
902b14c5-4dd1-4167-bae7-852e784a06c5,sessionable
076cc61c-b2d6-439e-a58f-b2a0e0508e4d,sessionable
63fe48bd-225c-4bae-95de-66c49f5af847,sessionable
63fe48bd-225c-4bae-95de-66c49f5af847,spicy
16a1b6f0-bd27-4504-9933-282a87dd4379,strong
16a1b6f0-bd27-4504-9933-282a87dd4379,malty
16a1b6f0-bd27-4504-9933-282a87dd4379,boozy
4a3bc897-4a7b-438e-bba6-56e4915dd856,sessionable
4a3bc897-4a7b-438e-bba6-56e4915dd856,hoppy
36efee5e-aed7-4a06-a5d5-210d6994b29c,strong
e885d60f-8260-4dd3-b0e2-8f19159a68ec,strong
8b1752e0-ae1f-49a4-8b36-b6cb0ceef6c7,sessionable
8b1752e0-ae1f-49a4-8b36-b6cb0ceef6c7,hoppy
8b1752e0-ae1f-49a4-8b36-b6cb0ceef6c7,spicy
909c72cc-6c47-4791-80d4-c9ac140ea0c2,sessionable
50a76e53-709b-40b5-9b79-779fae72484d,sessionable
4f805cda-12c7-48d5-aa5d-b8aac4d6e630,sessionable
f6c620a7-6f9c-4253-97bb-93d8844406db,sessionable
f6c620a7-6f9c-4253-97bb-93d8844406db,hoppy
f6c620a7-6f9c-4253-97bb-93d8844406db,spicy
5dd293a5-9a74-4e4b-9219-2552679f75da,strong
6d656f2e-2a20-48b7-872b-c9ae0646de6f,sessionable
6d656f2e-2a20-48b7-872b-c9ae0646de6f,hoppy
6d656f2e-2a20-48b7-872b-c9ae0646de6f,spicy
8a0dfac3-0349-4a4d-a2d7-416ee095809b,sessionable
5a7eb99a-83be-4103-b8ca-a372df3024a4,sessionable
efae4ee0-9466-4b72-a96c-21f009ad03ff,sessionable
3962e190-653c-4111-91b9-879bd72b6ade,strong
3962e190-653c-4111-91b9-879bd72b6ade,spicy
597560d4-172c-4e24-84ff-2cb0291337ea,sessionable
597560d4-172c-4e24-84ff-2cb0291337ea,roasty
cd8ce637-687e-4a7a-92e8-ee7593d749ac,sessionable
cd8ce637-687e-4a7a-92e8-ee7593d749ac,spicy
adfd2a3d-78af-4e56-9812-e1685601c91b,spicy
caa2ee07-aa2d-4287-ab70-07627585bd12,spicy
97c9f9de-ab2e-40b6-b842-41bf08a0b831,sessionable
fd37261b-009b-4e4c-b59a-94e5f1187a62,sessionable
fd37261b-009b-4e4c-b59a-94e5f1187a62,malty
a4b7d76b-71de-4c3e-b1c2-a55530082a26,sessionable
a4b7d76b-71de-4c3e-b1c2-a55530082a26,malty
76027a48-0fe8-4c49-b7aa-06bbe425dac1,strong
76027a48-0fe8-4c49-b7aa-06bbe425dac1,sweet
090c4d01-2260-4c28-82cc-5b71db7b5e56,sessionable
3e8da9fe-607c-4383-aa5a-3b8b5b46d6c4,sessionable
3e8da9fe-607c-4383-aa5a-3b8b5b46d6c4,hoppy
3e8da9fe-607c-4383-aa5a-3b8b5b46d6c4,spicy
46e84e7a-3b02-45e7-b175-7acf1e011ff1,sessionable
46e84e7a-3b02-45e7-b175-7acf1e011ff1,spicy
00293e74-1bbb-4fed-9fae-55ecb367c242,sessionable
00293e74-1bbb-4fed-9fae-55ecb367c242,hoppy
00293e74-1bbb-4fed-9fae-55ecb367c242,spicy
21565ef5-40d7-474a-ad27-19742dade89d,sessionable
618861bb-80ab-4999-8739-045a22c2490a,sessionable
618861bb-80ab-4999-8739-045a22c2490a,malty
01f8ffc7-5d76-4999-af68-17cafc519e4a,strong
01f8ffc7-5d76-4999-af68-17cafc519e4a,fruity
8b15b6ca-5909-474e-aaa9-753c680093ee,sessionable
8b15b6ca-5909-474e-aaa9-753c680093ee,spicy
cb51092d-ec17-4301-bdac-d4f5a5e00716,sessionable
cb51092d-ec17-4301-bdac-d4f5a5e00716,spicy
489358af-bd8b-4ed1-befa-de154ec0b260,sessionable
489358af-bd8b-4ed1-befa-de154ec0b260,spicy
5b52e8dd-178a-4060-bd37-2ec9aef24e9c,sessionable
ddf27ecf-1e36-42a3-8fe8-aab71e5e9cdf,sessionable
ddf27ecf-1e36-42a3-8fe8-aab71e5e9cdf,spicy
61193efc-3134-4112-bf2d-d93782f1379a,sessionable
e3efde3a-26bb-407f-a255-66782f8c786b,sessionable
e3efde3a-26bb-407f-a255-66782f8c786b,malty
5ebf93ca-d781-4f57-968b-593083dbc908,strong
5ebf93ca-d781-4f57-968b-593083dbc908,hoppy
5ebf93ca-d781-4f57-968b-593083dbc908,spicy
f21734f1-06ac-4b09-9da7-c14bc252d996,strong
788d1845-d774-4fc8-850c-527c3f6c9a5f,sessionable
788d1845-d774-4fc8-850c-527c3f6c9a5f,fruity
0aa8a321-5122-437b-8afb-8d80dc27ffa4,strong
0aa8a321-5122-437b-8afb-8d80dc27ffa4,hoppy
0aa8a321-5122-437b-8afb-8d80dc27ffa4,boozy
aa502c3e-0280-40fe-bfda-7c5fd3c7794c,sessionable
30af6fb6-40cf-47b8-b049-131ecdeab1ae,sessionable
c82d25f0-d115-4c57-b101-1b9c8e0afe86,strong
6f22b082-90d9-4fae-9754-61880d324143,strong
6f22b082-90d9-4fae-9754-61880d324143,sweet
d2dea7f8-81d1-4145-90dc-a598d70e641f,strong
d2dea7f8-81d1-4145-90dc-a598d70e641f,spicy
228e958a-93b3-49b2-9d19-e40cb01c7c65,sessionable
93041824-94a9-4868-ac78-da7f85852f40,strong
93041824-94a9-4868-ac78-da7f85852f40,sweet
9dce28e2-e96d-48cb-b69d-420434977e74,strong
9dce28e2-e96d-48cb-b69d-420434977e74,malty
9dce28e2-e96d-48cb-b69d-420434977e74,boozy
0c74fe2a-cc14-44af-ac2e-a9e3116cc069,strong
f7fa303a-d2dd-448b-9004-eef005336d99,sessionable
f5470421-fb91-4473-a778-11cf69b446d3,strong
f5470421-fb91-4473-a778-11cf69b446d3,malty
f5470421-fb91-4473-a778-11cf69b446d3,boozy
edc256d5-14e8-4739-ae70-eba131a5bf06,sessionable
74bb0184-3ade-4bad-8a2b-9043fc639450,strong
06a372f7-874a-4dc3-9151-b7ffc7ad501a,strong
06a372f7-874a-4dc3-9151-b7ffc7ad501a,sweet
467a9d4a-bec4-4785-91ad-74195f1a91b6,strong
467a9d4a-bec4-4785-91ad-74195f1a91b6,hoppy
467a9d4a-bec4-4785-91ad-74195f1a91b6,spicy
b98dcb4a-458f-4405-b5e5-c720f90350e0,strong
b98dcb4a-458f-4405-b5e5-c720f90350e0,spicy
7b7ff335-66b2-4e0a-ab01-4fbe8a860f6f,sessionable
135f3119-baab-4f13-a74b-390f2a0c52d3,sessionable
135f3119-baab-4f13-a74b-390f2a0c52d3,spicy
03e6013e-a86f-43c2-ae40-e14d728526b0,sessionable
03e6013e-a86f-43c2-ae40-e14d728526b0,hoppy
03e6013e-a86f-43c2-ae40-e14d728526b0,spicy
effe5c77-9322-4ab1-9367-a5d905ece177,refreshing
2c0d6022-a836-4aae-9e1f-ea66e3bb40a3,sessionable
2c0d6022-a836-4aae-9e1f-ea66e3bb40a3,smooth
3cd95460-d732-4d1d-9913-f7491921f519,sessionable
3cd95460-d732-4d1d-9913-f7491921f519,smooth
be66e92d-cc7c-47ec-b734-04d05aecb910,sessionable
be66e92d-cc7c-47ec-b734-04d05aecb910,sweet
a5ac618f-929e-464f-bc3b-02c7e20661a9,sessionable
a5ac618f-929e-464f-bc3b-02c7e20661a9,bitter
a5ac618f-929e-464f-bc3b-02c7e20661a9,hoppy
63a7e0d2-720f-434e-a556-f9fda8cfc2f2,sessionable
63a7e0d2-720f-434e-a556-f9fda8cfc2f2,hoppy
582ecb30-d012-447f-a49f-5bb0a8db4118,sessionable
a2c0130c-7ec0-44f6-a146-4eea266129b5,sessionable
a2c0130c-7ec0-44f6-a146-4eea266129b5,hoppy
26c73455-d49f-436f-95ad-ed56eade01cf,sessionable
956bbf34-a31f-4c2e-a2cc-27cd78b175a2,sessionable
956bbf34-a31f-4c2e-a2cc-27cd78b175a2,crisp
f88c63f0-02b2-4d6f-9778-9575498f1855,sessionable
f88c63f0-02b2-4d6f-9778-9575498f1855,crisp
97b27583-f799-497c-885f-6e8004c83d7a,sessionable
e7c83d72-065e-4b04-89f2-86aa140a9ffb,sessionable
abe84970-2630-4a6f-b52b-dbc4dcf4ac98,sessionable
abe84970-2630-4a6f-b52b-dbc4dcf4ac98,smooth
5763288d-148b-4205-a23e-47f37b473a03,strong
5763288d-148b-4205-a23e-47f37b473a03,bitter
5763288d-148b-4205-a23e-47f37b473a03,hoppy
5763288d-148b-4205-a23e-47f37b473a03,boozy
143c7032-d580-4262-9e0c-93ee31b6383e,sessionable
3d168191-1b82-4883-8367-ead9395860b0,sessionable
aa4db48b-2054-4cd9-89fe-c8443a33e582,strong
aa4db48b-2054-4cd9-89fe-c8443a33e582,fruity
fdc1d1a4-0904-43b5-92f2-85e94e6883df,sessionable
7e062166-407e-49c4-8cb0-9a86d4674de8,strong
7e062166-407e-49c4-8cb0-9a86d4674de8,bitter
7e062166-407e-49c4-8cb0-9a86d4674de8,hoppy
7e062166-407e-49c4-8cb0-9a86d4674de8,boozy
242f2ad6-fb06-40c4-b429-ae7495a7a37c,sessionable
242f2ad6-fb06-40c4-b429-ae7495a7a37c,sweet
7d75e324-4c74-4666-8215-128b9b707cb9,sessionable
7d75e324-4c74-4666-8215-128b9b707cb9,refreshing
2e76b73c-3413-4a05-97ca-244d4e0bc2f9,sessionable
2e76b73c-3413-4a05-97ca-244d4e0bc2f9,smooth
2e76b73c-3413-4a05-97ca-244d4e0bc2f9,refreshing
cef32359-9481-4d68-ac9b-1a08e0bc19a2,strong
cef32359-9481-4d68-ac9b-1a08e0bc19a2,bitter
cef32359-9481-4d68-ac9b-1a08e0bc19a2,hoppy
108c890b-b266-4a03-9fa0-103f4de74ed9,sessionable
108c890b-b266-4a03-9fa0-103f4de74ed9,hoppy
05070b9f-2643-4dcd-ab6d-f45045313d36,sessionable
39783abc-e033-4016-973d-5acdc0e45591,sessionable
39783abc-e033-4016-973d-5acdc0e45591,smooth
39783abc-e033-4016-973d-5acdc0e45591,crisp
30c30e0c-3f9b-4384-9fec-795ec30d4679,strong
30c30e0c-3f9b-4384-9fec-795ec30d4679,malty
30c30e0c-3f9b-4384-9fec-795ec30d4679,boozy
660c4f18-e5d3-4df9-b241-60114f426518,sessionable
f5f62860-855b-45b4-a2af-8310b90a1f19,sessionable
766452a9-75c4-4c9a-99f4-881c3610ed07,sessionable
c64e74bb-4c5f-4531-8c97-ee88764fb7b7,strong
c64e74bb-4c5f-4531-8c97-ee88764fb7b7,hoppy
677a956b-539b-4997-8a04-5165c5404686,strong
677a956b-539b-4997-8a04-5165c5404686,hoppy
677a956b-539b-4997-8a04-5165c5404686,boozy
475ce745-2929-4b4f-a822-b3c3e8e4bafe,sessionable
475ce745-2929-4b4f-a822-b3c3e8e4bafe,malty
221c7a81-45c0-477e-85ea-2121d7f3de03,sessionable
9941018f-e472-4e23-a266-c4fb37e91493,sessionable
3b964d23-445f-4b58-a01a-2a7690f2fb44,sessionable
3b964d23-445f-4b58-a01a-2a7690f2fb44,bitter
3b964d23-445f-4b58-a01a-2a7690f2fb44,hoppy
fc98bec7-5954-475f-ac2f-aef53f89186e,sessionable
7d338009-1e53-472a-b2c3-cfa723e3c671,sessionable
8df2b9be-3fc0-4c17-b41f-e1df9c5c9dd8,sessionable
8df2b9be-3fc0-4c17-b41f-e1df9c5c9dd8,bitter
8df2b9be-3fc0-4c17-b41f-e1df9c5c9dd8,hoppy
979f6d3c-c8f1-45a5-a191-643a7f26b1f2,sessionable
979f6d3c-c8f1-45a5-a191-643a7f26b1f2,malty
22fde691-188b-47a6-8a72-2431d2bae729,sessionable
c2fe6ebe-365a-4d55-8afd-95efd2bc1710,light
c2fe6ebe-365a-4d55-8afd-95efd2bc1710,smooth
c2fe6ebe-365a-4d55-8afd-95efd2bc1710,crisp
fbfbbc12-bcb0-40f5-baa9-b1f33700c2b6,sessionable
6352caab-6d39-4f1c-aaa8-213ec418aeae,sessionable
6352caab-6d39-4f1c-aaa8-213ec418aeae,bitter
6352caab-6d39-4f1c-aaa8-213ec418aeae,hoppy
f362b362-f3d9-4397-a152-58de3a82f254,sessionable
f362b362-f3d9-4397-a152-58de3a82f254,bitter
f362b362-f3d9-4397-a152-58de3a82f254,hoppy
edcec3e5-c5fc-4959-a92b-ad2392ab1768,sessionable
82402ddf-da4a-45f1-b372-5f7d8e82bbed,sessionable
db7b5141-8b8d-4bad-9f55-50ff74867ea1,sessionable
10461341-5824-48e5-8b80-7821d4edc6a2,sessionable
620fe145-689b-4e75-8dfa-c23d1f0cdbe0,sessionable
64c99c94-8c3b-4f43-ab0b-1f09f38ed669,sessionable
3d17c742-be56-457a-bce9-b822cdc3279b,sessionable
3d17c742-be56-457a-bce9-b822cdc3279b,bitter
3d17c742-be56-457a-bce9-b822cdc3279b,hoppy
6d234358-1850-4394-9120-df2ca1afe284,sessionable
6d234358-1850-4394-9120-df2ca1afe284,clean
885a5d8f-e75c-42a4-af3a-7fb9c5d2d028,sessionable
885a5d8f-e75c-42a4-af3a-7fb9c5d2d028,hoppy
39f9698b-6f7b-4df1-9bb3-db7c5a3509cb,strong
d0c37806-ed81-4316-8701-58c3018db3da,strong
d0c37806-ed81-4316-8701-58c3018db3da,bitter
d0c37806-ed81-4316-8701-58c3018db3da,hoppy
d0c37806-ed81-4316-8701-58c3018db3da,boozy
10edc08a-937c-4e8c-8856-97e1d34ee38d,sessionable
10edc08a-937c-4e8c-8856-97e1d34ee38d,bitter
10edc08a-937c-4e8c-8856-97e1d34ee38d,hoppy
a00657d7-e06d-4033-afd9-869693e5cd8e,sessionable
a3302a2a-1e10-487f-b92b-7dde9e7eb06f,sessionable
630ac7cd-860f-40b0-aa02-cc5784024555,sessionable
8cc85764-96b8-4219-8c77-81e8aeddc754,sessionable
8cc85764-96b8-4219-8c77-81e8aeddc754,smooth
2554f29e-8d33-4b4d-9547-5bd88d41cf6c,strong
2554f29e-8d33-4b4d-9547-5bd88d41cf6c,bitter
4673148f-33d3-4869-b55d-bd062b447bc1,light
4673148f-33d3-4869-b55d-bd062b447bc1,smooth
4673148f-33d3-4869-b55d-bd062b447bc1,refreshing
4673148f-33d3-4869-b55d-bd062b447bc1,sour
6665e8ad-e7c2-40c7-ba3b-075503db600d,strong
6665e8ad-e7c2-40c7-ba3b-075503db600d,bitter
6665e8ad-e7c2-40c7-ba3b-075503db600d,hoppy
6665e8ad-e7c2-40c7-ba3b-075503db600d,boozy
5887dd17-ba34-4074-bb9d-d95cb1a9260b,sessionable
5887dd17-ba34-4074-bb9d-d95cb1a9260b,hoppy
dd831b62-b053-40f8-be71-6ed5c51b2bad,strong
dd831b62-b053-40f8-be71-6ed5c51b2bad,bitter
dd831b62-b053-40f8-be71-6ed5c51b2bad,hoppy
dd831b62-b053-40f8-be71-6ed5c51b2bad,boozy
1e04bc5d-de25-4b76-96c7-5df5ed61e4bc,sessionable
1e04bc5d-de25-4b76-96c7-5df5ed61e4bc,bitter
1e04bc5d-de25-4b76-96c7-5df5ed61e4bc,hoppy
a98f8bd0-992e-499c-9105-f6d9eb63cc1c,sessionable
88e4e41c-ec54-409e-8b96-4973c6e0158b,sessionable
fcaf5c9b-bd7a-4edd-afcd-4177214c8ec4,sessionable
fcaf5c9b-bd7a-4edd-afcd-4177214c8ec4,smooth
fcaf5c9b-bd7a-4edd-afcd-4177214c8ec4,sweet
ac2ff3c8-170c-474e-bf6a-a54832a081d4,sessionable
9057a597-0a1a-4c69-87da-8e08fb4ea8de,sessionable
9057a597-0a1a-4c69-87da-8e08fb4ea8de,crisp
4bce8c6a-eeb1-429a-b063-38e5866962e7,sessionable
00a1ec5c-6d88-43e8-81f2-8fd8f4642b28,sessionable
8aabb1e1-6d1b-4337-accf-072388cdc6bf,sessionable
8aabb1e1-6d1b-4337-accf-072388cdc6bf,smooth
f1281606-a244-4ea1-9420-33b776987774,strong
f1281606-a244-4ea1-9420-33b776987774,bitter
f1281606-a244-4ea1-9420-33b776987774,hoppy
a39e6e06-6772-4510-a125-48e504fd8c39,strong
a39e6e06-6772-4510-a125-48e504fd8c39,bitter
a39e6e06-6772-4510-a125-48e504fd8c39,hoppy
a39e6e06-6772-4510-a125-48e504fd8c39,boozy
fc211d64-e435-465f-a36a-ade3de502e0c,strong
fc211d64-e435-465f-a36a-ade3de502e0c,bitter
163627b6-6c1f-4759-9d1a-ffaae0bd6a1b,strong
19acee52-c5a1-4d2e-8b6b-043d9e1db00a,sessionable
19acee52-c5a1-4d2e-8b6b-043d9e1db00a,malty
9fbe12d9-856d-4a02-86c4-dc5e8886a16b,sessionable
8e4b1128-b4d2-48c2-ae28-d1bf0f8402b0,strong
8e4b1128-b4d2-48c2-ae28-d1bf0f8402b0,bitter
8e4b1128-b4d2-48c2-ae28-d1bf0f8402b0,hoppy
2fc5ccea-2cb7-44aa-b97d-543f6f76dbed,strong
2fc5ccea-2cb7-44aa-b97d-543f6f76dbed,bitter
2fc5ccea-2cb7-44aa-b97d-543f6f76dbed,hoppy
2fc5ccea-2cb7-44aa-b97d-543f6f76dbed,boozy
68924819-31d8-4c30-bd45-2702d19c692f,sessionable
85401766-a466-441c-9063-3f4e97d7759e,sessionable
85401766-a466-441c-9063-3f4e97d7759e,bitter
85401766-a466-441c-9063-3f4e97d7759e,hoppy
539a5824-3a2a-4ffc-a9d0-3edeb677f3e2,strong
539a5824-3a2a-4ffc-a9d0-3edeb677f3e2,bitter
75e35897-d9d9-4bc8-ac6a-ae951c4061ce,sessionable
65266994-7b78-420b-8b91-0dfa4980f1e4,sessionable
b740d73d-3417-4f08-a0f7-7f36efa4f3c8,sessionable
b740d73d-3417-4f08-a0f7-7f36efa4f3c8,malty
a5b5e635-40bc-4362-b459-12237f554cd3,sessionable
a5b5e635-40bc-4362-b459-12237f554cd3,hoppy
009b458e-463d-4384-b432-86d4fff5ebc3,strong
009b458e-463d-4384-b432-86d4fff5ebc3,hoppy
5fe02560-cf19-44e0-b397-a330f6fee5ca,strong
5fe02560-cf19-44e0-b397-a330f6fee5ca,hoppy
0ae27482-bd7e-491a-bb55-5c7ea3b474d1,sessionable
8b85d026-4569-431e-a2b4-88f178882de9,strong
8b85d026-4569-431e-a2b4-88f178882de9,hoppy
0b01850f-db22-4972-9a8f-b92ddf1cb057,strong
0b01850f-db22-4972-9a8f-b92ddf1cb057,hoppy
18a9fcd6-a38a-44bf-9138-b101c44b7b71,strong
18a9fcd6-a38a-44bf-9138-b101c44b7b71,hoppy
6dce47dc-6c71-4c45-a371-23b3b000329d,sessionable
ed68941f-8fda-4476-aeae-e374b198b51e,sessionable
ed68941f-8fda-4476-aeae-e374b198b51e,refreshing
0ea4b9ee-e01d-43f8-b278-9fadf6b1ace0,strong
0ea4b9ee-e01d-43f8-b278-9fadf6b1ace0,bitter
0ea4b9ee-e01d-43f8-b278-9fadf6b1ace0,hoppy
891d83b5-bd41-4cf0-acc9-09907ea6ae20,strong
891d83b5-bd41-4cf0-acc9-09907ea6ae20,bitter
891d83b5-bd41-4cf0-acc9-09907ea6ae20,hoppy
612a49e0-6507-44bc-9868-7f7f848c23f8,strong
612a49e0-6507-44bc-9868-7f7f848c23f8,bitter
612a49e0-6507-44bc-9868-7f7f848c23f8,malty
6b9ad740-307d-454c-923d-111d8bbd4669,sessionable
77e8d6d0-8531-4d24-a2fb-42de638ab3ed,sessionable
4226a9c2-50a1-472a-98c0-0f68aee6c206,sessionable
7e6ab28b-44e3-4c9c-8486-e871d2ff7590,sessionable
7e6ab28b-44e3-4c9c-8486-e871d2ff7590,crisp
2709578b-2dcc-467a-87c4-6314479005b6,strong
2709578b-2dcc-467a-87c4-6314479005b6,bitter
b4036c61-a9c0-4266-bf06-fb39067fcee6,strong
b4036c61-a9c0-4266-bf06-fb39067fcee6,bitter
b4036c61-a9c0-4266-bf06-fb39067fcee6,hoppy
0062092b-9e1f-4050-beff-d36d02ce341f,sessionable
0062092b-9e1f-4050-beff-d36d02ce341f,smooth
b12ac038-b75e-458b-a665-839e1e0788bc,sessionable
b12ac038-b75e-458b-a665-839e1e0788bc,crisp
f62b9c1c-9c2c-4e8b-8e4e-d7238f4e1e87,sessionable
c70f6f3f-f293-4697-8064-acdef2152dcd,sessionable
0f2330cf-c2fc-4787-b1ee-5803cc072f34,sessionable
0f2330cf-c2fc-4787-b1ee-5803cc072f34,crisp
6054d998-3c94-4318-8296-69aeb52c4ece,sessionable
6054d998-3c94-4318-8296-69aeb52c4ece,hoppy
bf05e05d-7cc9-49f6-b7b2-365d66670ed8,light
bf05e05d-7cc9-49f6-b7b2-365d66670ed8,crisp
47132914-3af2-4202-a145-70f0abc1fc1d,sessionable
abdb3c23-3fc6-4fe3-a888-e509de0eea79,sessionable
abdb3c23-3fc6-4fe3-a888-e509de0eea79,hoppy
43434b39-e169-444f-b9a7-988e230515e9,sessionable
43434b39-e169-444f-b9a7-988e230515e9,bitter
ff33c87b-41f5-47ff-b588-cb882577a9c4,sessionable
ff33c87b-41f5-47ff-b588-cb882577a9c4,smooth
ff33c87b-41f5-47ff-b588-cb882577a9c4,refreshing
0d968c17-0186-4860-900a-a25831910961,sessionable
0d968c17-0186-4860-900a-a25831910961,fruity
a24e12f3-de7c-48cf-8633-7bed7893b679,sessionable
a24e12f3-de7c-48cf-8633-7bed7893b679,clean
f8fec92e-7015-4203-acfc-ca54c47c5d21,sessionable
790939ef-ad53-4eff-a734-242d6dbf9ab0,sessionable
790939ef-ad53-4eff-a734-242d6dbf9ab0,malty
cfb286b0-e18a-4a4f-ac43-eb6136490a67,sessionable
fbffc4c3-a8bb-454b-8a61-478edbfed80a,light
fbffc4c3-a8bb-454b-8a61-478edbfed80a,crisp
5cdaccea-beb5-4cd3-b085-b15e180ef4b1,sessionable
5325d825-6e2d-4d4d-9a8e-8fc698128352,sessionable
c96ce0ed-493d-4415-9144-43f8fb30724b,strong
c96ce0ed-493d-4415-9144-43f8fb30724b,malty
85de9564-c23e-469d-8329-c8c11e88996e,strong
